id,incident_station_area,incident_ward,intersection,latitude,longitude,property_use
loc1714086,325,13,Aberdeen Ave / Parliament St,43.66505747,-79.36829878,896
loc1714087,233,21,Pharmacy Ave / Christina Cres,43.76075006,-79.31091989,301
loc1714088,444,2,Firestone Rd / Hollister Rd,43.66599807,-79.57619275,901
loc1714089,423,4,Bloor St W / Dundas St W,43.65632102,-79.45245387,323
loc1714090,334,10,Bishop Tutu Blvd / Queens Quay W,43.63523745,-79.39920276,861
loc1714091,423,5,St Clair Ave W / Old Stock Yards Rd / Gunns Rd,43.67178146,-79.47112402,901
loc1714092,444,2,Toledo Rd / Renforth Dr,43.63913167,-79.57063731,848
loc1714093,232,21,Midland Ave / Norbury Cres,43.75589955,-79.26666551,799
loc1714094,214,25,Dean Park Rd / Sudbury Hall Dr,43.80179648,-79.17357843,902
loc1714095,433,3,The Queensway / Dorchester Ave,43.62289022,-79.51796433,891
loc1714096,423,5,Maybank Ave / McCormack St,43.67679079,-79.47306643,323
loc1714097,325,13,Sumach St / Shuter St,43.65830137,-79.35950523,863
loc1714098,135,12,Spadina Rd / Ardmore Rd,43.69520552,-79.41542928,301
loc1714099,221,21,Lord Roberts Dr / Tremely Cres,43.74106756,-79.26326478,301
loc1714100,313,13,Jarvis St / Isabella St,43.66889391,-79.37945204,323
loc1714101,325,13,Sherbourne St / Shuter St / Moss Park Trl,43.65616273,-79.37012259,323
loc1714102,231,24,Botany Hill Rd / Cresswell Dr,43.77530002,-79.20678626,301
loc1714103,423,4,Glen Gordon Rd / Indian Grv,43.65631543,-79.45938213,303
loc1714104,415,1,Drumheller Rd / Clearbrooke Crcl,43.72255135,-79.56421328,301
loc1714105,345,9,Wallace Ave / Lansdowne Ave,43.6623591,-79.44441661,896
loc1714106,435,3,Lake Shore Blvd W / Twenty Fourth St,43.59695548,-79.52249378,896
loc1714107,141,6,Dufferin St / Gerry Fitzgerald Dr,43.78383982,-79.47014953,501
loc1714108,223,20,Brimley Rd / St Clair Ave E,43.72087516,-79.24144885,891
loc1714109,313,13,Sherbourne St / Carlton St,43.66319002,-79.37306178,323
loc1714110,227,19,Gerrard St E / Wembley Dr,43.67593049,-79.31809935,902
loc1714111,223,20,Eastville Ave / Sunnypoint Cres,43.71371968,-79.23370487,901
loc1714112,221,20,Midland Ave / Town Haven Pl,43.73327362,-79.25758849,502
loc1714113,333,10,Scadding Ave / Princess St,43.64892685,-79.365967,323
loc1714114,426,9,St Clarens Ave / Northern Pl / Wyndham St,43.64734755,-79.43727971,323
loc1714115,344,11,Albany Ave / Wells St,43.67038317,-79.41196634,301
loc1714116,235,21,Eglinton Ave E / Eglinton Sq,43.72517881,-79.29952995,861
loc1714117,442,2,Scarlett Rd / Raymore Dr,43.69582003,-79.52058908,301
loc1714118,215,25,Brightside Dr / Dunstall Cres,43.77027045,-79.16321885,301
loc1714119,125,15,Broadway Ave / Rykert Cres / Serena Gundy Park Trl,43.71801113,-79.35984695,848
loc1714120,314,11,Mc Caul St / Baldwin St,43.65626717,-79.39229062,323
loc1714121,134,8,Yonge St / Roehampton Ave,43.70798546,-79.39862783,501
loc1714122,331,9,Dovercourt Rd / Churchill Ave,43.65145623,-79.42555944,301
loc1714123,145,7,Wilson Ave / Jethro Rd,43.71876139,-79.51842938,837
loc1714124,234,24,Lawrence Ave E / Overture Rd,43.76544706,-79.19947279,323
loc1714125,331,10,Queen St W / Givins St / Workman Way,43.64448003,-79.41748173,896
loc1714126,235,16,Bermondsey Rd / Mobile Dr,43.72522766,-79.31378118,903
loc1714127,313,13,Wellesley St E / Parliament St,43.66817463,-79.36956195,301
loc1714128,442,5,Jane St / Lawrence Ave W,43.70287807,-79.50383844,301
loc1714129,433,3,Lake Shore Blvd W / Legion Rd,43.62051169,-79.48326766,861
loc1714130,242,23,Wessex Pl / Silbury Dr,43.81153367,-79.26066101,302
loc1714131,324,14,Logan Ave / Busy St,43.66118234,-79.34275351,852
loc1714132,324,14,Queen St E / Booth Ave / Jimmie Simpson Park Trl,43.66028785,-79.34359119,848
loc1714133,423,9,Pelham Park Gdns / Osler St / Lindner St,43.66860329,-79.45876936,323
loc1714134,227,19,Woodbine Ave / Dixon Ave,43.67043595,-79.30647517,843
loc1714135,343,12,Vaughan Rd / Louise Ave,43.6844554,-79.42144176,323
loc1714136,426,9,Rusholme Rd / Lisgar St / Dundas St W,43.64950156,-79.42679552,331
loc1714137,241,22,Wintermute Blvd / Mountcastle Gt,43.81994739,-79.32016668,301
loc1714138,224,19,Lumsden Ave / Barrington Ave,43.69512966,-79.30348073,848
loc1714139,146,7,Wilson Ave / Clayson Rd,43.71770338,-79.52304635,901
loc1714140,345,9,Bloor St W / Westmoreland Ave,43.66094513,-79.43042089,848
loc1714141,412,1,Entrance Rd / Grandstand Ent Rd,43.71876043,-79.60463724,323
loc1714142,227,19,Queen St E / Wheeler Ave / Kew Gardens Trl,43.67026861,-79.29890593,323
loc1714143,142,7,San Roccoway / San Romanoway,43.75901593,-79.51777499,323
loc1714144,326,14,Rushbrooke Ave / Eastern Ave,43.66011991,-79.33115207,302
loc1714145,435,3,Islington Ave / New Toronto St,43.6067665,-79.50656971,303
loc1714146,325,13,Carlton St / Berkeley St,43.6639923,-79.36930727,367
loc1714147,114,18,Yonge St / Glendora Ave / Johnston Ave,43.75905333,-79.41033944,602
loc1714148,234,24,Livingston Rd / Sylvan Ave / Guildwood Park Trl,43.74346084,-79.19755639,301
loc1714149,245,21,Bayard Ave / Ellington Dr,43.74911517,-79.29146813,0
loc1714150,314,13,Wellesley St E / Church St,43.66572255,-79.38095933,896
loc1714151,325,13,Oak St / River St,43.66241553,-79.35868759,323
loc1714152,344,11,Spadina Ave / Bloor St W / Spadina Rd,43.66665729,-79.40387074,896
loc1714153,322,14,Don Mills Rd / Don Mills Rd N Dvp S Ramp / Don Mills Rd S Dvp S Ramp,43.70164216,-79.3371486,323
loc1714154,121,18,HWY 401 / Yonge St / Yonge St N 401 C W Ramp,43.75380911,-79.40844173,942
loc1714155,244,22,Sheppard Ave E / Palmdale Dr,43.77798049,-79.31120651,323
loc1714156,421,5,Humber Blvd / Alliance Ave,43.67880262,-79.48290646,323
loc1714157,113,17,Gatehead Rd / Alamosa Dr,43.78251241,-79.36990528,837
loc1714158,145,6,Cadillac Ave / Brightwood St,43.73554029,-79.43858458,301
loc1714159,222,20,Bell Estate Rd / Dairy Dr,43.70518107,-79.27722582,323
loc1714160,145,6,Whitley Ave / Northgate Dr,43.7272618,-79.46636188,0
loc1714161,443,2,Islington Ave / Summitcrest Dr,43.68318873,-79.54050185,301
loc1714162,314,11,Bay St / Grenville St,43.66156372,-79.3860991,896
loc1714163,135,8,Avenue Rd / Lytton Blvd,43.71397585,-79.41188662,855
loc1714164,233,16,Broadlands Blvd / Underhill Dr,43.7442153,-79.32615603,323
loc1714165,346,10,Fraser Ave / Liberty St,43.63759363,-79.42413915,861
loc1714166,223,20,Kingston Rd / Gradwell Dr,43.72018339,-79.23809839,323
loc1714167,433,3,Harold St / Judson St,43.61537922,-79.50070308,301
loc1714168,433,3,Mimico Ave / Queens Ave,43.61328442,-79.49187309,303
loc1714169,143,6,Bathurst St / Sheppard Ave W,43.75545842,-79.43848165,323
loc1714170,134,15,Mount Pleasant Rd / Broadway Ave,43.71112875,-79.39122689,323
loc1714171,234,25,Darlingside Dr / Donnacona Cres,43.76139941,-79.17403669,301
loc1714172,132,8,Bathurst St / Bedford Park Ave,43.72162208,-79.43031106,323
loc1714173,444,2,Cambrian Rd / The West Mall,43.65239517,-79.57221619,850
loc1714174,121,18,Harrison Garden Blvd / Everson Dr,43.75650108,-79.40657342,323
loc1714175,422,4,Varsity Rd / Old Dundas St,43.66428563,-79.50219294,323
loc1714176,411,7,Weston Rd / Sheppard Ave W,43.7337468,-79.53822885,848
loc1714177,111,17,Garnier Crt / Limoges Crt,43.79955282,-79.39427545,862
loc1714178,433,3,Park Lawn Rd / Lake Shore Blvd W / Marine Parade Dr,43.62296877,-79.4812113,861
loc1714179,244,22,Holford Cres / Seabury Gt,43.77058203,-79.31391407,301
loc1714180,422,4,Old Mill Dr / Catherine St,43.65158368,-79.48979658,861
loc1714181,345,9,Dufferin St / Bloor St W,43.65988376,-79.43536585,861
loc1714182,435,3,Lake Shore Blvd W / Fourth St,43.60151397,-79.50188158,301
loc1714183,231,24,Lampman Dr / Pickthall Ter,43.7942618,-79.20114448,301
loc1714184,235,19,Tucker St / Blair St,43.716136,-79.30546148,323
loc1714185,116,16,Niantic Cres / Baltray Cres,43.76634185,-79.32246071,861
loc1714186,232,21,Brookridge Dr / Lesterwood Cres,43.7589245,-79.26693493,901
loc1714187,146,5,Falstaff Ave / Maidstone St,43.71574097,-79.50475719,861
loc1714188,133,5,MacLeod St / Floral Pkwy,43.72186261,-79.47967349,861
loc1714189,141,7,Dundee Dr / Conamore Cres,43.75626639,-79.50079323,301
loc1714190,123,16,York Mills Rd / Valley Woods Rd / Sandover Dr,43.75951929,-79.33270099,861
loc1714191,334,10,Bathurst St / Bruyeres Mews,43.63737152,-79.4000309,898
loc1714192,445,2,West Deane Park Dr / Sedgebrook Cres,43.65935764,-79.56450301,861
loc1714193,433,3,Victoria St / Burlington St,43.61800095,-79.48970129,301
loc1714194,143,6,Whitehorse Rd / Rimrock Rd,43.756338,-79.4712937,407
loc1714195,421,5,Rogers Rd / Chambers Ave,43.6823082,-79.46546282,365
loc1714196,334,10,Spadina Ave / Lake Shore Blvd W / Lower Spadina Ave / Gardiner E Spadina Av Ramp / Waterfront Trl,43.63845371,-79.39222647,839
loc1714197,423,5,Weston Rd / Gunns Rd,43.6759181,-79.47039233,839
loc1714198,211,25,Warbler Crcl,43.82718903,-79.22062606,902
loc1714199,313,13,Amelia St / Metcalfe St,43.6675592,-79.36783482,303
loc1714200,143,6,Reiner Rd / Hammell St,43.75203278,-79.43939107,301
loc1714201,343,12,Vaughan Rd / Louise Ave,43.6844554,-79.42144176,322
loc1714202,114,18,Yonge St / Cummer Ave / Drewry Ave,43.78706878,-79.41735046,323
loc1714203,134,12,Eglinton Ave E / Brownlow Ave,43.70813446,-79.3915009,0
loc1714204,411,7,Penn Dr / Millport Dr,43.75439724,-79.55871771,901
loc1714205,116,17,Greenbriar Rd / Dervock Cres,43.76707632,-79.37962581,848
loc1714206,435,3,Lake Shore Blvd W / Fifth St,43.60125934,-79.50303015,848
loc1714207,325,13,Carlton St / Parliament St,43.66428591,-79.36798185,503
loc1714208,324,14,Thompson St / Hamilton St,43.6593437,-79.35123198,302
loc1714209,133,5,Keele St / Greenbrook Dr,43.69723698,-79.47546023,843
loc1714210,442,5,Lawrence Ave W / Pine St,43.70197867,-79.50833093,301
loc1714211,331,10,King St W / Douro St,43.64111201,-79.41664033,323
loc1714212,426,4,Queen St W / Dufferin St,43.64220842,-79.42864419,891
loc1714213,413,1,Martin Grove Rd / Betteridge Lane,43.73907851,-79.59282278,303
loc1714214,433,3,The Queensway / Nordin Ave / Caven St,43.62224606,-79.52098215,848
loc1714215,345,9,Bloor St W / Delaware Ave,43.66148052,-79.42805407,842
loc1714216,442,5,Lawrence Ave W / Pine St,43.70197867,-79.50833093,902
loc1714217,332,10,York St / Wellington St W,43.64660511,-79.38302957,510
loc1714218,311,12,Kilbarry Rd / Lascelles Blvd,43.6959734,-79.39992355,323
loc1714219,423,4,Dundas St W / Mavety St,43.6654253,-79.46588876,891
loc1714220,332,10,Adelaide St W / Sheppard St,43.64961473,-79.38213095,896
loc1714221,131,15,Mildenhall Rd / Rothmere Dr,43.72930628,-79.38689031,301
loc1714222,215,25,East Ave / Maberley Cres,43.78232724,-79.13230689,896
loc1714223,442,5,Jane St / Lawrence Ave W,43.70287807,-79.50383844,901
loc1714224,232,21,Brockley Dr / Archibald Mews,43.75376737,-79.26311757,323
loc1714225,314,11,Bay St / Gerrard St W,43.65851072,-79.38489385,848
loc1714226,332,10,University Ave / Richmond St W,43.650087,-79.38629115,896
loc1714227,314,13,Bay St / St Joseph St,43.6656449,-79.38772399,323
loc1714228,112,18,Moore Park Ave / Crossen Dr,43.79158367,-79.42927478,311
loc1714229,211,23,Oasis Blvd / Dusk Owl Dr / Grosbeak Cres,43.83111304,-79.23467324,902
loc1714230,332,10,Grange Rd / Mc Caul St,43.65241212,-79.39066727,323
loc1714231,332,10,Richmond St W / Widmer St,43.64885137,-79.39208799,323
loc1714232,227,19,Pine Ave / Beech Ave,43.67627761,-79.28909235,302
loc1714233,311,12,Yonge St / Lawton Blvd,43.6907842,-79.39506256,848
loc1714234,426,4,Lake Shore Blvd W / Oarsman Dr,43.63294756,-79.43655578,896
loc1714235,213,24,Purpledusk Trl / Trailridge Cres,43.78348987,-79.20823172,861
loc1714236,325,13,Carlton St / Berkeley St,43.6639923,-79.36930727,311
loc1714237,133,5,Gracefield Ave / Queen's Dr,43.71083535,-79.48526442,301
loc1714238,325,13,Gerrard St E / Parliament St,43.66233433,-79.36719141,901
loc1714239,313,13,Prospect St / Darling Lane,43.66698955,-79.36965666,303
loc1714240,331,10,Queen St W / Ossington Ave / Lower Ossington Ave,43.6442043,-79.41886199,323
loc1714241,434,3,Rosemeade Ave / Tenby St,43.62834818,-79.50221073,331
loc1714242,332,10,Grange Rd / Mc Caul St,43.65241212,-79.39066727,151
loc1714243,114,18,Wentworth Ave / Audubon Crt,43.7597478,-79.43082889,861
loc1714244,426,9,Sterling Rd / Perth Ave,43.65520301,-79.44634474,334
loc1714245,413,1,Humber College Blvd / Westmore Dr,43.73090878,-79.59945115,212
loc1714246,222,20,St Clair Ave E / Warden Ave,43.71204565,-79.28100326,861
loc1714247,145,6,Home Rd / Ancaster Rd,43.73613081,-79.4677132,301
loc1714248,426,4,Boustead Ave / Roncesvalles Ave,43.65355764,-79.45177805,896
loc1714249,333,13,Front St E / Sherbourne St / Lower Sherbourne St,43.65039473,-79.36789246,896
loc1714250,332,10,Grange Rd / Mc Caul St,43.65241212,-79.39066727,323
loc1714251,432,3,Coronet Rd / Medulla Ave,43.62346502,-79.54634295,623
loc1714252,314,13,Victoria St / Shuter St,43.65432196,-79.37876958,323
loc1714253,342,9,Dufferin St / Rosecliffe Ave,43.68342557,-79.44526291,301
loc1714254,313,11,South Dr / May St,43.67766376,-79.37601384,301
loc1714255,311,11,Summerhill Ave / Ottawa St,43.68380205,-79.38863013,355
loc1714256,125,16,Don Mills Rd / St Dennis Dr,43.71655362,-79.33731638,852
loc1714257,225,20,Madelaine Ave / Denton Ave,43.69370454,-79.28516226,302
loc1714258,421,5,Avon Ave / Porter Ave / York Stadium Trl,43.68207378,-79.4795547,365
loc1714259,411,7,Weston Rd / Finch Ave W,43.75208999,-79.54238057,901
loc1714260,342,9,Rowntree Ave / Blackthorn Ave,43.68119204,-79.46151405,301
loc1714261,146,6,Smallwood Dr / Chesham Dr,43.72574622,-79.50534227,862
loc1714262,145,6,Collinson Blvd / Invermay Ave,43.74050097,-79.44009332,843
loc1714263,224,19,Lumsden Ave / Barrington Ave,43.69512966,-79.30348073,861
loc1714264,314,13,Yonge St / Maitland St / Breadalbane St,43.66390395,-79.38415766,848
loc1714265,122,16,York Mills Rd / Scarsdale Rd,43.75349324,-79.35749335,510
loc1714266,314,13,College St / Yonge St / Carlton St,43.66137181,-79.38311038,861
loc1714267,115,17,Van Horne Ave / Lucifer Dr / Van Horne Park Trl,43.78743288,-79.33777807,323
loc1714268,222,20,Bell Estate Rd / Dairy Dr,43.70518107,-79.27722582,323
loc1714269,141,6,Finch Ave W / Champagne Dr / Alness St,43.76782645,-79.47148067,896
loc1714270,433,3,The Queensway / Zorra St,43.62192996,-79.52237352,511
loc1714271,415,1,Albion Rd / Elmhurst Dr,43.72509686,-79.55056511,901
loc1714272,224,19,Ralston Ave / Taylor Dr,43.69976321,-79.32765313,301
loc1714273,143,6,Cavotti Cres / Honiton St,43.76434963,-79.46143481,301
loc1714274,143,6,Yeomans Rd / Verwood Ave,43.75063897,-79.44156783,301
loc1714275,411,7,Gracedale Blvd / Hasbrooke Dr,43.74980472,-79.55985301,502
loc1714276,225,20,Aylesworth Ave / Haslam St,43.70855748,-79.25967656,301
loc1714277,332,10,Bathurst St / Robinson St,43.64883139,-79.40464961,323
loc1714278,311,12,Yonge St / Delisle Ave,43.68913207,-79.39456769,521
loc1714279,226,20,Fallingbrook Dr / Fallingbrook Cres,43.67654225,-79.27569188,301
loc1714280,345,9,Dupont St / Lansdowne Ave,43.66672551,-79.44646141,323
loc1714281,222,21,Eglinton Ave E / Lebovic Ave / Hakimi Ave,43.72699628,-79.29146407,891
loc1714282,227,20,Queen St E / Blantyre Ave,43.674773,-79.27874888,861
loc1714283,221,20,Kennedy Rd / Foxridge Dr,43.72409362,-79.26448721,301
loc1714284,442,2,Freemont Ave / Alma Dr,43.69206315,-79.52006636,301
loc1714285,227,19,Kingston Rd / Columbine Ave,43.67150305,-79.31037211,861
loc1714286,114,18,Yonge St / Centre Ave,43.79164718,-79.41847475,499
loc1714287,243,23,Shilton Rd / Heather Rd,43.79028451,-79.27131583,301
loc1714288,442,5,Weston Rd / Denison Rd E / Denison Rd W,43.69623742,-79.50819943,302
loc1714289,224,19,Glenwood Ter / Glenwood Cres / Taylor Creek Trl,43.70270713,-79.31306982,323
loc1714290,415,1,Barford Rd / Checkendon Dr,43.73308319,-79.57178409,301
loc1714291,142,6,Turks Rd / Giltspur Dr,43.73482952,-79.51074628,301
loc1714292,431,3,Cloverhill Rd / Berry Rd,43.63674187,-79.49071958,323
loc1714293,211,0,Markham Rd / Select Ave,43.83345183,-79.25102057,855
loc1714294,325,13,Sherbourne St / Shuter St / Moss Park Trl,43.65616273,-79.37012259,323
loc1714295,243,23,Commander Blvd / Huntingwood Dr,43.79811206,-79.26962662,501
loc1714296,425,4,Windermere Ave / Swansea Mews,43.63787811,-79.47064499,0
loc1714297,115,16,Graydon Hall Pl / Graydon Hall Dr,43.76463815,-79.34465014,323
loc1714298,112,6,Finch Ave W / Torresdale Ave / Goldfinch Crt,43.7723125,-79.45094611,323
loc1714299,334,10,York St / Lakeshore W York St Ramp / York St Gardiner W Ramp,43.64205967,-79.38111258,323
loc1714300,331,11,Dundas St W / Beatrice St,43.65049953,-79.41494836,311
loc1714301,325,13,Dundas St E / Sherbourne St,43.6582947,-79.37103207,323
loc1714302,123,16,Park Glen Dr / Crossburn Dr,43.74439612,-79.34370522,848
loc1714303,133,5,Densley Ave / Sable St,43.70488046,-79.47160726,901
loc1714304,326,14,Cosburn Ave / Donlands Ave,43.6911729,-79.34169027,302
loc1714305,116,6,Dufferin St / Dufferin St N 401 C W Ramp,43.72837452,-79.45796464,901
loc1714306,331,10,Queen St W / Gordon Bell Rd / Brookfield St,43.64398107,-79.4200087,365
loc1714307,132,8,Avenue Rd / St Germain Ave,43.7289006,-79.41828059,301
loc1714308,334,10,Queens Wharf Rd / Housey St,43.63812318,-79.39886628,323
loc1714309,222,21,Warden Ave / Wayne Ave,43.73787291,-79.29169009,901
loc1714310,312,11,Bloor St E / Yonge St / Bloor St W,43.67022639,-79.38678806,144
loc1714311,232,21,Lawrence Ave E / Midland Ave,43.7515217,-79.2650525,898
loc1714312,231,24,Bakerton Dr / Norwalk St,43.74758894,-79.22262075,302
loc1714313,141,6,Dufferin St / Gerry Fitzgerald Dr,43.78383982,-79.47014953,151
loc1714314,421,5,Weston Rd / Rogers Rd,43.68160901,-79.4767514,848
loc1714315,421,5,Rogers Rd / Forbes Ave,43.68183448,-79.4748724,501
loc1714316,315,10,Willison Pl / Willison Sq,43.6520599,-79.39867951,510
loc1714317,313,13,St James Ave / Earl St / Bleecker St,43.66886919,-79.37444812,323
loc1714318,215,25,Bethley Dr / Janellan Ter,43.7694743,-79.15573566,942
loc1714319,123,16,Greenland Rd / Deepwood Cres,43.73680875,-79.33689095,901
loc1714320,341,9,Dynevor Rd / Hunter Ave,43.6942229,-79.45066802,223
loc1714321,423,5,Cawthra Ave / Hirons St,43.67005646,-79.46405852,848
loc1714322,243,23,Pennybrook Lane / Spring Forest Sq,43.79160099,-79.24267164,0
loc1714323,313,13,Berkeley St / Drovers Lane,43.6615664,-79.36834512,891
loc1714324,345,9,Somerset Ave / Geary Ave,43.67120087,-79.430789,672
loc1714325,222,20,St Clair Ave E / Bexhill Ave,43.70962117,-79.29193312,848
loc1714326,325,13,Queen St E / Sherbourne St,43.6545253,-79.36945966,896
loc1714327,113,17,Kingslake Rd / Mosedale Cres,43.78757436,-79.34402293,301
loc1714328,133,8,Haven Rd / Playfair Ave,43.70956954,-79.45971666,301
loc1714329,215,25,Wanita Rd / Meadowvale Rd / Jean Dempsey Gt,43.77843948,-79.15777701,301
loc1714330,344,11,Bloor St W / Sussex Mews,43.66652376,-79.40451865,405
loc1714331,234,24,Overture Rd / Pilot St,43.76191474,-79.19798838,901
loc1714332,235,16,Dvp S Wynford Dr Ramp / Wynford Dr,43.72666721,-79.33088902,896
loc1714333,313,13,Bloor St E / Redrocket Lane,43.6724655,-79.3758926,861
loc1714334,243,23,Rosegrove Pl / Summerglade Dr,43.7807394,-79.27344624,301
loc1714335,346,10,British Columbia Rd / Saskatchewan Rd / Dufferin St / Martin Goodman Trl,43.63268676,-79.42492901,863
loc1714336,242,23,Finch Ave E / Middlefield Rd,43.80988813,-79.25769917,848
loc1714337,325,13,Gerrard St E / Parliament St,43.66195037,-79.36703554,499
loc1714338,433,3,Park Lawn Rd / Lake Shore Blvd W / Marine Parade Dr,43.62296877,-79.4812113,323
loc1714339,325,13,Callaghan Lane / Heads Lane,43.65975347,-79.3667742,896
loc1714340,133,5,Lawrence Ave W / Pimlico Rd / Amesbury Park Trl,43.70753783,-79.48243685,302
loc1714341,342,9,Davenport Rd / Lansdowne Ave,43.67155746,-79.4483038,861
loc1714342,312,11,Davenport Rd / McMurrich St,43.67292857,-79.38946038,403
